source,target,weight
dubidubidam5,genjur,0.7365
dubidubidam5,genzzz,0.6537
dubidubidam5,gh4ny1,0.6803
dubidubidam5,hermanto,0.674
dubidubidam5,hibban∆,0.707
dubidubidam5,hii i'm bayy.,0.6711
dubidubidam5,ibunya ragaf,0.6784
dubidubidam5,ig : d4haas.👾,0.709
dubidubidam5,iis dukha,0.6553
dubidubidam5,im.p4yeng!!,0.6861
dubidubidam5,inieidan,0.6911
dubidubidam5,jagoan orangtua,0.6844
dubidubidam5,javrr⚡,0.7244
dubidubidam5,jdr,0.6708
dubidubidam5,jepri night🦸,0.8044
dubidubidam5,just friend🙂,0.6739
dubidubidam5,juvvv,0.6891
dubidubidam5,kang bahar,0.6588
dubidubidam5,kian santang,0.686
dubidubidam5,kin_💫,0.6813
dubidubidam5,kkpann!,0.7381
dubidubidam5,l4nkk,0.6896
dubidubidam5,lah?kenapa?,0.7002
dubidubidam5,lele_byakar@gmail.comm,0.6699
dubidubidam5,leo,0.666
dubidubidam5,masayu,0.7042
dubidubidam5,mhrullam,0.7192
dubidubidam5,mmmmm,0.6761
dubidubidam5,mommy bibiel,0.6578
dubidubidam5,muhammadchilung,0.7237
dubidubidam5,mvinta,0.7136
dubidubidam5,naa_,0.6634
dubidubidam5,nadhiff👾,0.6509
dubidubidam5,nar setecu🌀💤🌊,0.6521
dubidubidam5,narti,0.7028
dubidubidam5,narzz🌊🌊,0.6671
dubidubidam5,neyymar kee jakarta,0.6734
dubidubidam5,nnaann🔫,0.7457
dubidubidam5,nobody,0.6615
dubidubidam5,oz_,0.6734
dubidubidam5,p4tooookkkk,0.7672
dubidubidam5,padil,0.7246
dubidubidam5,pangeran k,0.6984
dubidubidam5,pip2nd🧿,0.6911
dubidubidam5,pisangambon,0.6996
dubidubidam5,piscesmod,0.666
dubidubidam5,praditailhm_,0.7232
dubidubidam5,put,0.7956
dubidubidam5,qila012,0.7295
dubidubidam5,rahmat kartolo,0.683
dubidubidam5,regialparij,0.6802
dubidubidam5,rempeyek_500🌊,0.7468
dubidubidam5,rfky,0.8098
dubidubidam5,rijakipp,0.7932
dubidubidam5,rivann.ahah,0.6698
dubidubidam5,safi,0.66
dubidubidam5,satria 🙌,0.7034
dubidubidam5,satyaa ✦,0.66
dubidubidam5,scc winoww,0.6542
dubidubidam5,secccfldsuuu21,0.6759
dubidubidam5,sendiiisen©📍,0.688
dubidubidam5,set? iy syng,0.6743
dubidubidam5,si kucing,0.7703
dubidubidam5,single era,0.6559
dubidubidam5,sleep the saunt,0.6972
dubidubidam5,stecu💤,0.6907
dubidubidam5,syaf__👾👾,0.6539
dubidubidam5,tam,0.6684
dubidubidam5,tangrajinngaji,0.6663
dubidubidam5,taxi barang purwokerto,0.6881
dubidubidam5,teteh_jawa,0.6633
dubidubidam5,tofik.putra17,0.7246
dubidubidam5,user13463#457344,0.6895
dubidubidam5,user7098643456,0.7412
dubidubidam5,va 17hd,0.6921
dubidubidam5,van pablo,0.6556
dubidubidam5,viann,0.7236
dubidubidam5,vittss..,0.6922
dubidubidam5,wo,0.6784
dubidubidam5,wong elek,0.7197
dubidubidam5,wongwonganmumet,0.774
dubidubidam5,ws🪩,0.7343
dubidubidam5,wzrd,0.7328
dubidubidam5,yanuar,0.6771
dubidubidam5,yhahaha,0.6661
dubidubidam5,yyy,0.6714
dubidubidam5,y💥💯                😛,0.8231
dubidubidam5,z4kk🇦🇱🇦🇱,0.6964
dubidubidam5,zaall,0.6897
dubidubidam5,zaka.ya,0.7176
dubidubidam5,zazamm,0.66
dubidubidam5,zeniperr,0.7289
dubidubidam5,zrill🇦🇱🇦🇱,0.7211
dubidubidam5,ɴᴀᴛ,0.705
dubidubidam5,˚ ༘ 🦕𖦹⋆｡˚,0.7245
dubidubidam5,فەیزال,0.6504
dubidubidam5,™.yunz ★ 447.¥,0.6891
dubidubidam5,⋇⋆✦chelsea ♛┈⛧♡,0.7323
dubidubidam5,★,0.6938
dubidubidam5,윙고🇲🇨🇰🇷,0.6999
dubidubidam5,️dika_sajah,0.8171
dubidubidam5,￴,0.6987
dubidubidam5,￴ ￴ ￴  ￴ ￴ ￴ ￴ ￴,0.6824
dubidubidam5,𝕳𝕬𝕴𝕶𝕬𝕷 𝖁1,0.6755
dubidubidam5,𝙋𝙍𝙄𝙉𝘾𝙀 15,0.7244
dubidubidam5,𝙡𝙚𝙣𝙜,0.7427
dubidubidam5,𝙧𝙖𝙙𝙚𝙣𝙣𝙠𝙪𝙘𝙞𝙩𝙩🌊,0.7415
dubidubidam5,💋,0.712
dubidubidam5,🕊,0.7432
dubidubidam5,😡,0.6578
duda lanang,saitama.botak6,0.662
duda lanang,🫧,0.6698
duta oghe,icin,0.6668
duta oghe,nayzz🚀,0.6618
duta oghe,oceanblue,0.8341
duta oghe,zexx'777,0.6516
duta oghe,😂,0.769
duwiii,dwisetyarinii,0.7107
duwiii,enaksekali,1.0
duwiii,enjoyss,0.7261
duwiii,excel😶‍🌫️            akun №1,0.785
duwiii,fernanda,1.0
duwiii,firmannnnnnnn,1.0
duwiii,fittdos,0.7107
duwiii,fzryyyy,0.7054
duwiii,gl badax,0.8452
duwiii,haniiif,0.8452
duwiii,ig: ryaaa.06_,0.7528
duwiii,iin,0.8452
duwiii,indomaret 24 jam,0.7184
duwiii,juprianto anto,0.7107
duwiii,kd urng ya,0.8452
duwiii,kembali datang,0.7261
duwiii,kenzo.s.m.z,1.0
duwiii,lakmen,0.6874
duwiii,luthfyyy,0.7107
duwiii,mahendri,0.6602
duwiii,mas_drun,0.7107
duwiii,n4uf@l 4j4,0.72
duwiii,nanangmungils1,0.8452
duwiii,nipzzz,0.7549
duwiii,nycxstore,0.6549
duwiii,ovl,0.7528
duwiii,panzskbd,0.8452
duwiii,pikaars?,0.6747
duwiii,rezx2nd,1.0
duwiii,riff,1.0
duwiii,sannzxkce,0.6708
duwiii,satriaaa,0.7639
duwiii,scorpio🦂,1.0
duwiii,sinfloww,0.7107
duwiii,tri yulianti,0.8452
duwiii,vann 🌳,0.7717
duwiii,veri ramandani18,0.7107
duwiii,ye,0.6851
duwiii,⠀ ⠀ ⠀ ⠀ ⠀᠌,0.8452
duwiii,🄱🄰🅈🅄🄸🄽🄳🄰🄷🄾🄵🄵🅂🄴🅃,0.7271
duwiii,🌵dnd's_mom🌵,0.6685
duwiii,🐚🫧🪩,0.6677
dvaaa,f4r11!🇦🇱🇦🇱,0.6527
dvaaa,gntaa,0.7589
dvaaa,hanipipipip,0.6546
dvaaa,ini blue🔵💨,0.6725
dvaaa,joller🇦🇱,0.7397
dvaaa,m. rizqi_,0.6716
dvaaa,na.,0.6842
dvaaa,naufabyktsr,0.6552
dvaaa,ngọc,0.699
dvaaa,nyong,0.7397
dvaaa,n⭐👽,0.676
dvaaa,parell✈️💤,0.7397
dvaaa,proo,0.7397
dvaaa,puji_kodrat,0.6509
dvaaa,r4ndsyh,0.6651
dvaaa,ranji💤,0.7101
dvaaa,rass.,0.7397
dvaaa,rehan.aj,0.7307
dvaaa,rezz_brew,0.6541
dvaaa,rizzstecu✌️,0.7033
dvaaa,vannn opet,0.6545
dvaaa,wdyt_,0.6925
dvaaa,weird zeze🇩🇪,0.6683
dvaaa,ziee_1901,0.6596
dvaaa,~~boyszzarddd~~ardboysss🇦🇱🪩,0.6552
dvaaa,ғɪᴋʀɪ🐦‍🔥,0.6705
dvaaa,່,0.7397
dvaaa,✧-ta_kepkat,0.8146
dvaaa,❤️💛💚,0.7245
dvaaa,ꦲꦼꦤ꧀ꦝꦺꦴꦱ꧀,0.7481
dvaaa,𓆈🌊,0.6895
dvaaa,𝔅𝔩𝔲𝔢𝔢𝔅𝔬𝔬𝔰𝔱 💨💫,0.6726
dvaaa,"𝖂𝖍𝖔'𝕾,𝕭𝖗𝖆𝖓රධ",0.6816
dvaaa,𝖗𝖎𝖟𝖝𝖈𝖔🇦🇱,0.6865
dvaaa,𝗕𝗠𝗞𝗚,0.7397
dvaaa,𝘁𝗿ē𝗻𝗱à𝗻𝘇𝘅,0.7397
dvaaa,𝘉𝘐 𝔟𝔢𝔫𝔠𝔦 𝔠𝔦𝔫𝔱𝔞~,0.6975
dvaaa,🔥theeam3ll⚡,0.8646
dvindylndra,dzikriibrgzazdn,0.7297
dvindylndra,espede racing,0.6512
dvindylndra,farrel,0.6648
dvindylndra,fi🅰️n6️⃣,0.69
dvindylndra,frhnbaeω,0.6823
dvindylndra,g,0.7487
dvindylndra,granddream,0.6663
dvindylndra,inieidan,0.6629
dvindylndra,kall,0.6992
dvindylndra,maswilll,0.6801
dvindylndra,namaku atha,0.6514
dvindylndra,nha_nha88,0.6593
dvindylndra,r,0.7127
dvindylndra,rian(rivan fian),0.692
dvindylndra,rimzsukaessedoublechange🤤,0.7206
dvindylndra,se'pull_maxwill,0.6647
dvindylndra,wiwut,0.6572
dvindylndra,zouheir.yaz_ze,0.6554
dvindylndra,| ig : @aseprmadanni,0.7275
dvindylndra,윙고🇲🇨🇰🇷,0.6569
dvindylndra,𝐫𝐢𝐝𝐨𝐨🕊️,0.6742
dvindylndra,𝙔𝙊𝙂𝙂𝘼𝘼⭐💦,0.6686
dvindylndra,𝙖𝙩𝙨𝙨,0.6549
dwi reny makmoy makm,dwk,0.6574
dwi reny makmoy makm,dɹısɐɐɐ,0.8227
dwi reny makmoy makm,edhy soekamto,0.8096
dwi reny makmoy makm,elyraa,0.6653
dwi reny makmoy makm,ens,0.8289
dwi reny makmoy makm,faaa12,0.7277
dwi reny makmoy makm,farrel,0.7235
dwi reny makmoy makm,febriansyah,0.6578
dwi reny makmoy makm,ffi🕷️,0.7607
dwi reny makmoy makm,frzardtyaalvro,0.6902
dwi reny makmoy makm,f⚡,0.6511
dwi reny makmoy makm,garangan mulet,0.7301
dwi reny makmoy makm,genjur,0.6619
dwi reny makmoy makm,hpiss,0.7853
dwi reny makmoy makm,ibunya ragaf,0.7083
dwi reny makmoy makm,ig : d4haas.👾,0.7192
dwi reny makmoy makm,ikhsan hair,0.7058
dwi reny makmoy makm,im.p4yeng!!,0.7954
dwi reny makmoy makm,ininaufal,0.7116
dwi reny makmoy makm,jagoan orangtua,0.6564
dwi reny makmoy makm,javrr⚡,0.7203
dwi reny makmoy makm,jepri night🦸,0.8254
dwi reny makmoy makm,jesiccaaa,0.6677
dwi reny makmoy makm,juvvv,0.7339
dwi reny makmoy makm,kelzy24,0.7028
dwi reny makmoy makm,kian santang,0.6647
dwi reny makmoy makm,"kicau mania""😷✌",0.7198
dwi reny makmoy makm,kii,0.6804
dwi reny makmoy makm,kkpann!,0.7206
dwi reny makmoy makm,kruxill🎃,0.7147
dwi reny makmoy makm,kuwi4526,0.687
dwi reny makmoy makm,lah iya,0.7723
dwi reny makmoy makm,lah?kenapa?,0.7108
dwi reny makmoy makm,lele_byakar@gmail.comm,0.6885
dwi reny makmoy makm,losemyself,0.6678
dwi reny makmoy makm,mama alzak,0.67
dwi reny makmoy makm,mas_dawet,0.6731
dwi reny makmoy makm,masayu,0.7188
dwi reny makmoy makm,masrianto manalu,0.6508
dwi reny makmoy makm,mawar hitam 🌹🗡️,0.7403
dwi reny makmoy makm,mengomentari postingan anda,0.7014
dwi reny makmoy makm,mhrullam,0.675
dwi reny makmoy makm,muhamad rian,0.6621
dwi reny makmoy makm,mvinta,0.7073
dwi reny makmoy makm,ndre4you,0.6677
dwi reny makmoy makm,nino,0.7274
dwi reny makmoy makm,nnaann🔫,0.6803
dwi reny makmoy makm,nobody,0.7417
dwi reny makmoy makm,nuuuu,0.6812
dwi reny makmoy makm,nuuuuu,0.7462
dwi reny makmoy makm,ol²²oy,0.6544
dwi reny makmoy makm,p4tooookkkk,0.6589
dwi reny makmoy makm,padil,0.712
dwi reny makmoy makm,pangeran k,0.6967
dwi reny makmoy makm,patrick bateman,0.6872
dwi reny makmoy makm,pip2nd🧿,0.8347
dwi reny makmoy makm,pisangambon,0.7101
dwi reny makmoy makm,piscesmod,0.6683
dwi reny makmoy makm,put,0.8142
dwi reny makmoy makm,r4ndsyh,0.6581
dwi reny makmoy makm,rahmat kartolo,0.6866
dwi reny makmoy makm,railfans ngapak🅥,0.6791
dwi reny makmoy makm,regialparij,0.6657
dwi reny makmoy makm,rempeyek_500🌊,0.7378
dwi reny makmoy makm,rfky,0.7209
dwi reny makmoy makm,rijakipp,0.6917
dwi reny makmoy makm,rivann.ahah,0.6757
dwi reny makmoy makm,rizzstecu✌️,0.6522
dwi reny makmoy makm,ryy_,0.6532
dwi reny makmoy makm,rℹ️k🅾️🅾️🅾️,0.6822
dwi reny makmoy makm,sabiantiwulariata,0.6578
dwi reny makmoy makm,safi,0.6527
dwi reny makmoy makm,satria 🙌,0.7423
dwi reny makmoy makm,satyaa ✦,0.8002
dwi reny makmoy makm,scc.,0.6611
dwi reny makmoy makm,secccfldsuuu21,0.673
dwi reny makmoy makm,selialls,0.699
dwi reny makmoy makm,si kucing,0.7784
dwi reny makmoy makm,sleep the saunt,0.6705
dwi reny makmoy makm,sn0w,0.676
dwi reny makmoy makm,sopo》,0.7131
dwi reny makmoy makm,stecu💤,0.7504
dwi reny makmoy makm,superman,0.6885
dwi reny makmoy makm,syaf__👾👾,0.692
dwi reny makmoy makm,talasku99,0.6913
dwi reny makmoy makm,tam,0.6943
dwi reny makmoy makm,taxi barang purwokerto,0.6682
dwi reny makmoy makm,teteh_jawa,0.7173
dwi reny makmoy makm,the last good man,0.7286
dwi reny makmoy makm,tinnyee,0.6858
dwi reny makmoy makm,tofik.putra17,0.7131
dwi reny makmoy makm,user7098643456,0.7152
dwi reny makmoy makm,vannn opet,0.6679
dwi reny makmoy makm,vinss,0.7815
dwi reny makmoy makm,vittss..,0.6805
dwi reny makmoy makm,vnn$fomo,0.7821
dwi reny makmoy makm,weird zeze🇩🇪,0.7245
dwi reny makmoy makm,wongwonganmumet,0.7883
dwi reny makmoy makm,ws🪩,0.6819
dwi reny makmoy makm,wzrd,0.7176
dwi reny makmoy makm,yogaaa21,0.6786
dwi reny makmoy makm,y💥💯                😛,0.7318
dwi reny makmoy makm,z4kk🇦🇱🇦🇱,0.7152
dwi reny makmoy makm,zaall,0.8035
dwi reny makmoy makm,zain,0.8419
dwi reny makmoy makm,zaka.ya,0.7308
dwi reny makmoy makm,zannn,0.7279
dwi reny makmoy makm,zeniperr,0.6683
dwi reny makmoy makm,zppcx,0.6967
dwi reny makmoy makm,zrill🇦🇱🇦🇱,0.681
dwi reny makmoy makm,zrill💥,0.7028
dwi reny makmoy makm,àlwàysdip,0.6916
dwi reny makmoy makm,ɴᴀᴛ,0.7314
dwi reny makmoy makm,ᴘɪᴋᴀғʀɪᴇᴅᴄʜɪᴄᴋᴇɴ,0.7274
dwi reny makmoy makm,⋇⋆✦chelsea ♛┈⛧♡,0.6764
dwi reny makmoy makm,★,0.7085
dwi reny makmoy makm,☝️👌👌cc,0.6844
dwi reny makmoy makm,♥,0.7287
dwi reny makmoy makm,꧁epep꧂,0.6835
dwi reny makmoy makm,️dika_sajah,0.7867
dwi reny makmoy makm,𝕳𝕬𝕴𝕶𝕬𝕷 𝖁1,0.6563
dwi reny makmoy makm,𝙡𝙚𝙣𝙜,0.6757
dwi reny makmoy makm,𝙾𝚛𝚢𝚣𝚊 𝚂𝚊𝚝𝚒𝚟𝚊 🌾,0.7065
dwi reny makmoy makm,👾,0.7462
dwi reny makmoy makm,💋,0.7644
dwi reny makmoy makm,🕊,0.6912
dwi reny makmoy makm,😡,0.6828
dwisetyarinii,enaksekali,0.7107
dwisetyarinii,enjoyss,0.7804
dwisetyarinii,excel😶‍🌫️            akun №1,0.7619
dwisetyarinii,fernanda,0.7107
dwisetyarinii,firmannnnnnnn,0.7107
dwisetyarinii,fittdos,1.0
dwisetyarinii,gl badax,0.8055
dwisetyarinii,haniiif,0.8055
dwisetyarinii,iin,0.8055
dwisetyarinii,ini punya aku 🤪,0.7278
dwisetyarinii,juprianto anto,1.0
dwisetyarinii,kd urng ya,0.8055
dwisetyarinii,kembali datang,0.7804
dwisetyarinii,kenzo.s.m.z,0.7107
dwisetyarinii,lakmen,0.6829
dwisetyarinii,luthfyyy,1.0
dwisetyarinii,mas_drun,1.0
dwisetyarinii,n4uf@l 4j4,0.6723
dwisetyarinii,nanangmungils1,0.8055
dwisetyarinii,nipzzz,0.7101
dwisetyarinii,panzskbd,0.8055
dwisetyarinii,pikaars?,0.681
dwisetyarinii,pitawidiono,0.7697
dwisetyarinii,r 4 5 ya,0.7866
dwisetyarinii,r.a sbg team,0.7145
dwisetyarinii,rezx2nd,0.7107
dwisetyarinii,riff,0.7107
dwisetyarinii,sannzxkce,0.6506
dwisetyarinii,scorpio🦂,0.7107
dwisetyarinii,seli🌸,0.8043
dwisetyarinii,sinfloww,1.0
dwisetyarinii,sopo iki?,0.6912
dwisetyarinii,tri yulianti,0.8055
dwisetyarinii,veri ramandani18,1.0
dwisetyarinii,wien,0.8043
dwisetyarinii,wisnu krishna,0.7068
dwisetyarinii,ye,0.6586
dwisetyarinii,yuliazaa,0.7331
dwisetyarinii,น้ำอุ่น กัญญาภัทร เต๊กอ๋อต้ง,0.7331
dwisetyarinii,⚽,0.8043
dwisetyarinii,⠀ ⠀ ⠀ ⠀ ⠀᠌,0.8055
dwisetyarinii,レザ,0.7607
dwisetyarinii,𝕱_v2,0.6945
dwisetyarinii,🌵dnd's_mom🌵,0.7323
dwk,dân stfu⸸,0.8082
dwk,dín dlgk?,0.6663
dwk,dɹısɐɐɐ,0.7133
dwk,el smile,0.7326
dwk,ens,0.7782
dwk,espede racing,0.7462
dwk,fafang🕷️,0.6564
dwk,farrel,0.6948
dwk,ffi🕷️,0.7501
dwk,fikaa,0.7214
dwk,finzz★,0.6772
dwk,frzardtyaalvro,0.6907
dwk,genjur,0.694
dwk,genzzz,0.6898
dwk,grandberkahdoaibu,0.7029
dwk,hamzzstecu,0.674
dwk,hermanto,0.704
dwk,hii i'm bayy.,0.6722
dwk,hαpiz_boyss⚡,0.7174
dwk,ibunya ragaf,0.8255
dwk,ig : d4haas.👾,0.7791
dwk,ig:4ufa_l,0.6848
dwk,ikhsan hair,0.6616
dwk,inieidan,0.7246
dwk,jagoan orangtua,0.7386
dwk,javrr⚡,0.8063
dwk,jdr,0.7363
dwk,jepri night🦸,0.7179
dwk,jesiccaaa,0.6718
dwk,just friend🙂,0.6975
dwk,kaji,0.7016
dwk,kang bahar,0.7048
dwk,kian santang,0.6572
dwk,kib3nk_ta,0.6613
dwk,kkpann!,0.6754
dwk,kruxill🎃,0.7306
dwk,l4nkk,0.7655
dwk,lah iya,0.6764
dwk,lah?kenapa?,0.6656
dwk,lele_byakar@gmail.comm,0.7739
dwk,lihgal18,0.7469
dwk,masayu,0.7269
dwk,mawar hitam 🌹🗡️,0.7485
dwk,mhrullam,0.7615
dwk,mmmmm,0.6661
dwk,mommy bibiel,0.6521
dwk,muhammadchilung,0.763
dwk,mvinta,0.6581
dwk,nadhiff👾,0.7452
dwk,narti,0.7412
dwk,narzz🌊🌊,0.789
dwk,neyymar kee jakarta,0.686
dwk,nnaann🔫,0.7101
dwk,nobody,0.7184
dwk,ol²²oy,0.7296
dwk,oz_,0.6833
dwk,p4tooookkkk,0.8147
dwk,padil,0.6609
dwk,pak haji,0.6917
dwk,patirrrv2🖤,0.6827
dwk,pisangambon,0.6851
dwk,praditailhm_,0.7756
dwk,princess 💅,0.6548
dwk,put,0.7546
dwk,qila012,0.7738
dwk,raf,0.7163
dwk,rahmat kartolo,0.7977
dwk,rempeyek_500🌊,0.6688
dwk,rijakipp,0.7271
dwk,rivann.ahah,0.6676
dwk,rizzstecu✌️,0.6634
dwk,rℹ️k🅾️🅾️🅾️,0.758
dwk,safi,0.6544
dwk,satria 🙌,0.7668
dwk,scc winoww,0.7727
dwk,scc.,0.7114
dwk,secccfldsuuu21,0.7025
dwk,sendiiisen©📍,0.768
dwk,si kucing,0.6784
dwk,sleep the saunt,0.7153
dwk,stecu💤,0.7056
dwk,suyato jowo,0.7155
dwk,tam,0.6811
dwk,tangrajinngaji,0.8169
dwk,theeryoou,0.6741
dwk,tinnyee,0.7199
dwk,tofik.putra17,0.781
dwk,user13463#457344,0.7741
dwk,user7098643456,0.7304
dwk,va 17hd,0.7122
dwk,van pablo,0.7246
dwk,vanooo,0.7483
dwk,viann,0.7627
dwk,vittss..,0.6744
dwk,wo,0.7606
dwk,wong elek,0.888
dwk,wongwonganmumet,0.7831
dwk,ws🪩,0.7132
dwk,wzrd,0.7476
dwk,yanuar,0.7209
dwk,yogaaa21,0.7174
dwk,yyy,0.6904
dwk,y💥💯                😛,0.6751
dwk,zaall,0.6561
dwk,zaka.ya,0.8291
dwk,zazamm,0.7349
dwk,zeniperr,0.7154
dwk,zrill🇦🇱🇦🇱,0.8731
dwk,ɴᴀᴛ,0.6767
dwk,˚ ༘ 🦕𖦹⋆｡˚,0.7972
dwk,فەیزال,0.7014
dwk,™.yunz ★ 447.¥,0.6721
dwk,⋇⋆✦chelsea ♛┈⛧♡,0.6855
dwk,☝️👌👌cc,0.7267
dwk,ザキ・アルディアンシア,0.6655
dwk,윙고🇲🇨🇰🇷,0.7446
dwk,️dika_sajah,0.7737
dwk,￴,0.7068
dwk,￴ ￴ ￴  ￴ ￴ ￴ ￴ ￴,0.6842
dwk,￴￴,0.741
dwk,𝐫𝐢𝐝𝐨𝐨🕊️,0.6948
dwk,𝑱𝒖𝒍𝒊𝒂𝒏𝒏𝒏,0.7588
dwk,𝕳𝕬𝕴𝕶𝕬𝕷 𝖁1,0.6986
dwk,𝕶𝖞𝖓𝖟𝖟,0.6533
dwk,𝘼𝙇𝙃𝘼𝙆𝙄𝙈𝙕,0.6621
dwk,𝘿𝙚𝙣,0.7154
dwk,𝙋𝙍𝙄𝙉𝘾𝙀 15,0.7387
dwk,𝙡𝙚𝙣𝙜,0.7682
dwk,𝙧𝙖𝙙𝙚𝙣𝙣𝙠𝙪𝙘𝙞𝙩𝙩🌊,0.6951
dwk,🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿,0.7274
dwk,🐣,0.678
dwk,🐦,0.6688
dwk,💋,0.6908
dwk,🔴⚪,0.7427
dwk,🕊,0.8559
dwk,😡,0.6588
dzikriibrgzazdn,farrel,0.6831
dzikriibrgzazdn,fens nasa 🇺🇸🚀,0.6547
dzikriibrgzazdn,fi🅰️n6️⃣,0.6844
dzikriibrgzazdn,frhnbaeω,0.7474
dzikriibrgzazdn,g,0.7268
dzikriibrgzazdn,granddream,0.7368
dzikriibrgzazdn,hanifnur,0.6725
dzikriibrgzazdn,igoyyy,0.6816
dzikriibrgzazdn,iyann noverse ☄️🪐,0.6949
dzikriibrgzazdn,kall,0.7137
dzikriibrgzazdn,mamaz ap,0.6798
dzikriibrgzazdn,maswilll,0.6862
dzikriibrgzazdn,maypen🍉,0.6723
dzikriibrgzazdn,namaku atha,0.6689
dzikriibrgzazdn,nha_nha88,0.717
dzikriibrgzazdn,r,0.6693
dzikriibrgzazdn,rian(rivan fian),0.7063
dzikriibrgzazdn,rimzsukaessedoublechange🤤,0.7986
dzikriibrgzazdn,ririss,0.6888
dzikriibrgzazdn,sandhi686,0.657
dzikriibrgzazdn,se'pull_maxwill,0.6932
dzikriibrgzazdn,spilloutfittrendy,0.7439
dzikriibrgzazdn,tem - tem★★★,0.7061
dzikriibrgzazdn,ultrambuttttt,0.6807
dzikriibrgzazdn,"wong""plosok",0.6667
dzikriibrgzazdn,xybca_fad,0.6762
dzikriibrgzazdn,ynnnz,0.6612
dzikriibrgzazdn,yoo🅰️jahh,0.6704
dzikriibrgzazdn,zexx'777,0.6886
dzikriibrgzazdn,zouheir.yaz_ze,0.6619
dzikriibrgzazdn,| ig : @aseprmadanni,0.719
dzikriibrgzazdn,เςคภ,0.651
dzikriibrgzazdn,𝕬𝖟𝖐𝖆 𝖋𝖔𝖗 𝖞𝖔𝖚,0.6813
dzikriibrgzazdn,𝙔𝙊𝙂𝙂𝘼𝘼⭐💦,0.6918
dzikriibrgzazdn,𝙢𝙖𝙖𝙖𝙖𝙖𝙖𝙨𝙨𝙨𝙠𝙖𝙣𝙣𝙣,0.7385
dzky.,"elan jangan nakal ya, iya mah",0.7014
dzky.,fiki v1,0.7014
dzky.,frhnbaeω,0.6811
dzky.,g,0.6675
dzky.,ig:4ufa_l,0.6583
dzky.,iyann noverse ☄️🪐,0.6586
dzky.,jarot bae,0.6603
dzky.,kall,0.6696
dzky.,khaa : akun business 🪐 💵,0.703
dzky.,maa....,0.6721
dzky.,mamaz ap,0.6869
dzky.,maswilll,0.7864
dzky.,nafz?yakena😹🤓🤭😋,0.7361
dzky.,nayor,0.7037
dzky.,nha_nha88,0.6659
dzky.,r e t z,0.6575
dzky.,rian(rivan fian),0.6554
dzky.,rimzsukaessedoublechange🤤,0.7017
dzky.,zexx'777,0.702
dzky.,zye hehe,0.6801
dzky.,| ig : @aseprmadanni,0.6748
dzky.,ɓøɓ mārlɛƴ!!⛓️,0.9736
dzky.,윙고🇲🇨🇰🇷,0.6969
dzky.,𝐉𝐨𝐫𝐝𝐲𝐲,0.6558
dzky.,𝐫𝐢𝐝𝐨𝐨🕊️,0.6949
dzky.,𝕬𝖟𝖐𝖆 𝖋𝖔𝖗 𝖞𝖔𝖚,0.6825
dzky.,𝙔𝙊𝙂𝙂𝘼𝘼⭐💦,0.6684
dzky.,𝙧𝙖𝙙𝙚𝙣𝙣𝙠𝙪𝙘𝙞𝙩𝙩🌊,0.6563
dân stfu⸸,dín dlgk?,0.7087
dân stfu⸸,el smile,0.7814
dân stfu⸸,er,0.7209
dân stfu⸸,espede racing,0.6668
dân stfu⸸,f,0.6771
dân stfu⸸,fafang🕷️,0.6896
dân stfu⸸,fakri,0.6944
dân stfu⸸,ffi🕷️,0.6628
dân stfu⸸,fikaa,0.6627
dân stfu⸸,finzz★,0.7265
dân stfu⸸,frzardtyaalvro,0.7279
dân stfu⸸,genzzz,0.6643
dân stfu⸸,grandberkahdoaibu,0.7887
dân stfu⸸,hermanto,0.6944
dân stfu⸸,hibban∆,0.6939
dân stfu⸸,hii i'm bayy.,0.676
dân stfu⸸,hpiss,0.6592
dân stfu⸸,hyan,0.685
dân stfu⸸,hαpiz_boyss⚡,0.7822
dân stfu⸸,hαηs кαккσɪɪ.dnd.,0.6501
dân stfu⸸,i,0.7089
dân stfu⸸,ibunya ragaf,0.9206
dân stfu⸸,ig : d4haas.👾,0.8091
dân stfu⸸,ig:4ufa_l,0.711
dân stfu⸸,iis dukha,0.6502
dân stfu⸸,ikhsan hair,0.7582
dân stfu⸸,im.p4yeng!!,0.6538
dân stfu⸸,inieidan,0.6974
dân stfu⸸,ivx.ixxi_vii~,0.6677
dân stfu⸸,jagoan orangtua,0.6935
dân stfu⸸,javrr⚡,0.8574
dân stfu⸸,jesiccaaa,0.7003
dân stfu⸸,"kaa,a",0.6631
dân stfu⸸,kaji,0.805
dân stfu⸸,kang bahar,0.8075
dân stfu⸸,kelzy24,0.6666
dân stfu⸸,kin_💫,0.6642
dân stfu⸸,kruxill🎃,0.8264
dân stfu⸸,l4nkk,0.6793
dân stfu⸸,lah iya,0.7174
dân stfu⸸,lah?kenapa?,0.7289
dân stfu⸸,lele_byakar@gmail.comm,0.8805
dân stfu⸸,lihgal18,0.76
dân stfu⸸,masrianto manalu,0.6896
dân stfu⸸,mawar hitam 🌹🗡️,0.8737
dân stfu⸸,mawarr,0.7196
dân stfu⸸,mbahnya nafisha dan sava,0.6943
dân stfu⸸,mengomentari postingan anda,0.6647
dân stfu⸸,mhrullam,0.6851
dân stfu⸸,mka. kka,0.6874
dân stfu⸸,muhammadchilung,0.7097
dân stfu⸸,nadhiff👾,0.7398
